ID,lb,ub,pfba_wt,pfba_sec_met
PYK4,0.0,667.3130099168701,4.604134903431888,4.604134903432064
NH4tex,-664.0359719100979,-282.9777633535923,0.0,-433.6716922919332
D_LACt2pp,-218.99976240055133,0.0,0.0,0.0
D_LACtex,-218.9997624003585,0.0,0.0,0.0
LDH_D,-1000.0,-1.1596057447604837e-11,0.0,0.0
L_LACD4,-1000.0,-7.824100130779622e-12,0.0,0.0
F6PA,3.1178465200894184e-11,302.81484632506255,277.964754246264,6.338532811927487
GLCNtex,-1000.0,0.0,0.0,1.0717332413427854e-12
PGI,-1000.0,355.52110137972096,255.9844697391262,204.1136782170136
TKT2,-79.7926887778594,-79.79268877793598,24.32819900710329,-79.79268877793109
GALUi,95.04209523809442,95.04209523808262,0.0,95.04209523809568
NTRIR3pp,0.0,1000.0,0.0,245.946769255735
PGL,254.50790245930128,1000.0,106.8796482131621,781.0002375996063
EDA,781.0002375997212,1000.0,0.0,781.0002375996073
EDD,781.0002375995773,1000.0,0.0,781.0002375996073
G6PDH2r,254.50790246005815,1000.0,106.8796482131621,781.0002375996063
NADPHQR2,0.0,1000.0,0.0,165.08176907118548
ADK1,-1000.0,1000.0,47.52301831095735,332.64930402524755
NDPK3,-663.3849089391923,4.604134903410311,0.0,0.0
PPA,448.626997421608,448.62699742156906,68.4586164692301,448.62699742161504
