ID,lb,ub,pfba_wt,pfba_sec_met
NADPHQR2,0.0,1000.0,0.0,0.0
H2Stex,1.1380315583451027e-11,0.0,0.0,0.0
GLUDy,-1000.0,-403.87151431286463,-289.82100002711024,-403.8715143128269
NTRIR3pp,0.0,955.818227339978,129.68992900604064,237.34954179814943
SDPTA,-67.48743977621719,-67.4874397762176,-10.462182633356685,-67.4874397762142
NO3R2pp,0.0,1000.0,98.11795253808742,408.9718787114764
NO3t7pp,0.0,1000.0,98.11795253808744,408.9718787114765
ASAD,-93.4518602216144,-93.45186022163038,-36.42660307876946,-93.45186022162696
NO3tex,675.4567477522705,999.9999999999995,488.3737426247258,695.6977341440266
ASPTA,-749.4331201029776,-153.3046344158282,-96.27937727297996,-153.30463441583902
DAPE,67.48743977621761,67.48743977620052,10.462182633356685,67.4874397762142
SDPDS,67.4874397762176,67.48743977620192,10.46218263335668,67.4874397762142
DHDPRy,67.4874397762176,67.48743977620052,10.46218263335668,67.48743977621419
DAPDC,66.45169161573627,66.45169161571853,9.426434472875338,66.45169161573286
O2tpp,57.65572553863737,98.13769832210184,0.6304683957586027,57.65572553861615
O2tex,63.36315549331923,238.965621472721,0.6304683957586027,63.36315549326123
CYSabcpp,5.70320260155916,5.703202601494914,5.703202601526159,5.703202601526416
CYStex,5.703202601529246,5.703202601511284,5.703202601526159,5.703202601526416
CYSDS,0.0,-4.0852846648524097e-11,0.0,0.0
H2St1pp,0.0,-9.128382637547084e-12,0.0,0.0
