ID,lb,ub,pfba_wt,pfba_sec_met
NADPHQR2,0.0,9.25977520520166e-11,0.0,0.0
H2Stex,-517.8541218650244,-517.8541218650203,0.0,-517.8541218651184
GLUDy,-890.30382876643,-890.3038287656929,-64.4046666726925,-890.303828765725
NTRIR3pp,306.1489088520642,687.2247982063396,0.0,581.981044275954
SDPTA,-351.9820842049275,-351.9820842049323,-2.3249294740792625,-351.982084204928
NO3R2pp,0.0,687.2247982064167,80.30731095059308,687.2247982054129
NO3t7pp,687.2247982059561,687.2247982068055,80.30731095059309,687.224798205413
ASAD,-357.751955415026,-357.751955415024,-8.09480068417099,-357.7519554150196
NO3tex,687.2247982060276,687.2247982063942,80.30731095059309,687.224798205413
ASPTA,-371.0525719030289,-371.0525719026281,-21.395417171774213,-371.0525719026224
DAPE,351.9820842049323,351.9820842049344,2.3249294740792625,351.982084204928
SDPDS,351.9820842049322,351.9820842049327,2.324929474079262,351.982084204928
DHDPRy,351.98208420493216,351.98208420493427,2.324929474079262,351.9820842049279
DAPDC,351.7519179470475,351.75191794705523,2.094763216194519,351.75191794704324
O2tpp,439.54760456917086,439.5476045693757,31.53657085482702,439.5476045693708
O2tex,615.8535137124773,615.8535137126277,31.53657085482702,615.8535137122763
CYSabcpp,519.1215002207159,519.1215002209948,1.267378355894696,519.1215002210133
CYStex,519.1215002207948,519.1215002210541,1.267378355894696,519.1215002210133
CYSDS,517.8541218649373,517.8541218650455,0.0,517.8541218651184
H2St1pp,517.8541218649286,517.8541218650189,0.0,517.8541218651184
