ID,lb,ub,pfba_wt,pfba_sec_met
NADPHQR2,0.0,975.948768023372,0.0,0.0
NH4tpp,-53.56107682939132,405.0739023284439,321.2292438023678,85.75558237895983
H2Stex,2.512426783903721e-11,0.0,0.0,0.0
NO3R2pp,0.0,914.1941231456186,152.69111580481268,376.9919409744652
NO3t7pp,0.0,914.1941231456062,152.6911158048127,376.9919409744652
MDH3,0.0,1000.0,0.0,0.0
NTRIR3pp,0.0,903.2671507194964,148.63192262279233,217.16054907138204
SUCDi,218.024627096595,1000.0,0.0189182284802392,218.0467922365152
NH4tex,-515.1662441468723,-257.1531310343547,-45.92118623649221,-262.9808496616851
ALATA_L2,0.0,18.032489663781536,0.0,0.0
ACCOAC,69.45010797743805,69.45010797742313,2.5784452070853985,69.45010797743299
P5CR,7.880567198186569,1000.0,7.880567198186558,7.88056719818449
PROD2,0.0,195.78441131857852,0.0,0.0
CYSDS,0.0,-2.6651696687698597e-12,0.0,0.0
H2St1pp,0.0,1.294374356494156e-11,0.0,0.0
PDH,577.1400864542775,1000.0,763.061911362939,715.0671940877661
PPA,247.31203508980497,247.31203508979604,91.27815529230772,247.3120350898176
CYSabcpp,49.65062193715304,49.65062193714337,5.069513423578873,49.6506219371436
CYStex,49.65062193713434,49.650621937133664,5.069513423578873,49.650621937143605
ADK1,-1000.0,1000.0,63.36402441461057,219.39790421207076
