ID,lb,ub,pfba_wt,pfba_sec_met
NADPHQR2,0.0,1000.0,0.0,0.0
NH4tpp,-184.8758588673451,499.8196844321953,177.88126160961357,39.45950026467339
H2Stex,8.623321581046833e-12,0.0,0.0,0.0
NO3R2pp,0.0,1000.0,98.11795253808742,437.2977348773104
NO3t7pp,0.0,1000.0,98.11795253808744,437.2977348773104
MDH3,0.0,1000.0,0.0,0.0
NTRIR3pp,0.0,969.5170321284658,129.68992900604064,210.72799535322577
SUCDi,243.8944075606543,1000.0,0.0212830070402651,243.91934334287288
NH4tex,-574.6835630184341,-187.99327253710047,-126.99084334706708,-287.4043928871099
ALATA_L2,0.0,298.85136155483747,0.0,0.0
ACCOAC,36.351320690375175,36.35132069034256,2.9007508579710746,36.3513206903732
P5CR,8.865638097960101,1000.0,8.865638097959879,8.865638097959502
PROD2,0.0,289.90645010116333,0.0,0.0
CYSDS,0.0,-1.365933389205419e-11,0.0,0.0
H2St1pp,0.0,6.778577699150998e-12,0.0,0.0
PDH,514.6438905911988,1000.0,960.0838332156222,633.0390893874021
PPA,180.73925431280364,180.73925431284275,102.6879247038452,180.73925431276425
CYSabcpp,28.003582489809315,28.00358248976256,5.703202601526159,28.003582489794788
CYStex,28.003582489796354,28.00358248978791,5.703202601526159,28.00358248979479
ADK1,-1000.0,1000.0,71.28452746643498,149.3358570753532
