ID,lb,ub,pfba_wt,pfba_sec_met
NADPHQR2,0.0,295.5319068085539,0.0,0.0
NH4tpp,-101.56801434615124,11.606473913410891,34.47150572684633,-13.185529296137505
H2Stex,-333.3023046682631,-333.30230466830847,0.0,-333.302304668229
NO3R2pp,0.0,636.3583326386956,34.47150572684629,293.8987886742155
NO3t7pp,183.66037960012065,636.3583326386589,34.47150572684629,293.8987886742155
MDH3,0.0,301.7986353590118,0.0,0.0
NTRIR3pp,1.907110377173119,636.3583326386441,0.0,126.19846613099423
SUCDi,40.47269789043374,1000.0,11.491627937919205,40.4762657428278
NH4tex,-669.1000405617194,-419.1000405616336,0.0,-419.1000405616195
ALATA_L2,0.0,0.0589496843821002,0.0,0.0
ACCOAC,266.3657871488819,266.36578714873355,0.2766961303718854,266.3657871488252
P5CR,0.845673370479969,567.3336687862193,0.845673370479969,0.8456733704815252
PROD2,0.0,451.5934810118305,0.0,0.0
CYSDS,333.3023046683172,333.302304668229,0.0,333.302304668229
H2St1pp,333.3023046682185,333.3023046682316,0.0,333.302304668229
PDH,942.0508099548445,1000.0,64.80293936911217,942.1491312127156
PPA,630.6697169577074,630.6697169576411,9.795171247953384,630.6697169576807
CYSabcpp,511.2390477423644,511.2390477421452,0.5440157282838614,511.23904774214895
CYStex,511.2390477421669,511.23904774218335,0.5440157282838614,511.23904774214895
ADK1,-1000.0,1000.0,1.747833398826808,527.7482953847457
