ID,lb,ub,pfba_wt,pfba_sec_met
NADPHQR2,0.0,482.3714980528186,0.0,0.0
NH4tpp,-83.97110698045404,122.46892586962775,120.46096642589087,16.430728584392885
H2Stex,-241.61528976774517,-241.61528976780983,0.0,-241.6152897677212
NO3R2pp,0.0,711.1028211912281,120.46096642589085,318.1194265732394
NO3t7pp,0.0,711.1028211912908,120.46096642589085,318.1194265732395
MDH3,0.0,550.506754266103,0.0,0.0
NTRIR3pp,0.0,711.1028211912457,0.0,173.88553425017952
SUCDi,91.04590486890704,1000.0,21.996667472275007,91.04590486906542
NH4tex,-623.437216637623,-373.4372166375156,0.0,-373.4372166375886
ALATA_L2,0.0,0.2060001681898871,0.0,0.0
ACCOAC,209.7868448480959,209.7868448480936,0.9669169526570244,209.78684484809924
P5CR,2.955212699320032,711.1544026185778,2.9552126993199592,2.9552126993218266
PROD2,0.0,376.3794864442828,0.0,0.0
CYSDS,241.6152897671653,241.6152897677333,0.0,241.61528976772124
H2St1pp,241.6152897676973,241.6152897677621,0.0,241.6152897677212
PDH,838.1827380559002,1000.0,208.2638113372215,855.1761857688424
PPA,521.4758066572355,521.4758066572974,34.22930823461605,521.4758066573127
CYSabcpp,382.729642565204,382.7296425652132,1.901067533842055,382.7296425651915
CYStex,382.7296425652072,382.72964256522965,1.9010675338420555,382.7296425651915
ADK1,-1000.0,1000.0,23.761509155480184,511.0080075781769
