ID,lb,ub,pfba_wt,pfba_sec_met
NADPHQR2,0.0,869.0892085027812,0.0,0.0
NH4tpp,-51.11938809257655,346.7048377062051,281.0755883270737,74.12719552571612
H2Stex,-45.802963412006,-45.80296341179632,0.0,-45.80296341200111
NO3R2pp,0.0,863.4534830131006,0.0,366.267477486366
NO3t7pp,0.0,863.4534830130983,0.0,366.267477486366
MDH3,0.0,1000.0,0.0,0.0
NTRIR3pp,0.0,863.4534830130177,51.84238455943098,208.41804282443724
SUCDi,192.3736045208259,1000.0,0.0165534499202053,192.37360452098417
NH4tex,-532.6675328484827,-282.6675328483324,-10.512919351847309,-282.6675328484296
ALATA_L2,0.0,0.4806670591698881,0.0,0.0
ACCOAC,97.76946480572092,97.76946480573858,2.256139556199724,97.76946480571918
P5CR,6.895496298413238,1000.0,6.895496298413238,6.895496298413354
PROD2,0.0,225.330179747882,0.0,0.0
CYSDS,45.80296341205226,45.80296341201177,0.0,45.80296341200111
H2St1pp,45.80296341196563,45.80296341205256,0.0,45.80296341200111
PDH,629.9156380463977,1000.0,591.6017750100805,773.0071574083642
PPA,302.7328114629943,302.7328114629788,79.8683858807696,302.7328114629836
CYSabcpp,113.91433782393923,113.91433782397984,4.435824245631442,113.9143378239796
CYStex,113.91433782393572,113.91433782398322,4.4358242456314425,113.9143378239796
ADK1,-1000.0,1000.0,55.44352136278504,278.3079469450008
