ID,lb,ub,pfba_wt,pfba_sec_met
PUNP1,-33.29655083837928,-33.296550838399696,-0.0166238548860903,-33.29655083837883
NH4tex,-638.6171007223363,-166.80251561295552,-126.99084334706708,-344.60599730042105
PPM,-1000.0,-33.29655083838124,-0.0166238548860923,-33.29655083837863
DHAtpp,-276.78158063807905,0.0,0.0,-1.665704730623726e-11
DHAtex,-276.7815806379578,-2.5560884344133274e-13,0.0,-1.665704730623726e-11
RPI,-48.56752156108168,-48.56752156108529,-26.532840073692977,-48.56752156110351
RPE,-50.05114469984104,-50.051144699883565,-28.016463212450702,-50.051144699861226
TKT2,-35.436373920079035,-35.43637392011769,-24.646937928801925,-35.436373920099086
NADPHQR2,0.0,1000.0,0.0,0.0
PPC,0.0,101.1271347659014,89.5780162666407,0.0
METS,37.12598733839952,37.12598733839776,3.84606035490504,37.12598733839777
METAT,33.30486276582362,33.30486276582165,0.0249357823291355,33.30486276582187
ADNK1,33.29655083839623,33.296550838367175,0.0166238548860904,33.296550838378835
RHCCE,33.29655083838067,33.296550838378955,0.0166238548860903,33.29655083837883
DHPTDCs2,33.296550838380575,33.296550838380305,0.0166238548860903,33.29655083837883
MTHTHFSs,33.296550838380526,33.29655083838124,0.0166238548860903,33.29655083837883
AHCYSNS,33.296550838380575,33.29655083837835,0.0166238548860903,33.29655083837883
PGI,-999.9999999999716,330.35459708798714,353.34856494467425,191.96380676885715
PPA,180.3410876653357,180.341087665307,102.6879247038452,180.34108766533004
ADK1,-1000.0,1000.0,71.28452746643498,148.9376904279201
